SALES_DTL_ID,COMP_CODE,DIV_CODE,DOC_TYPE,INVNO,SM_CODE,INVDATE,ITEM_SERIAL,ITEM_CODE,ISCOMBOITEM,IS_REG_ITEM,SIZE,QTY,SALES_RATE,PUR_RATE,ITEM_DISCOUNT,NET_SALES_RATE,ANY_GIFT_ITEM,GIFT_ITEM_DESC,AMOUNT,NET_VALUE,TAX_PRCNT,Sales_Amnt,CST_AMT,CASHIER_CODE,CBU,DOC,MBU,DOM,ISDELETED,DELETEDON,DELETEDBY,VAT_PCT,Unit_Pur_Cost,Stk_Source_Refno,BTDI,DT_BTDI,BTDI_BY,hsn_code,gst_tax_pct,gst_tax_amnt,cgst_tax_amnt,sgst_tax_amnt,igst_tax_amnt,gst_sales_tax_amnt,item_desc
567,C015,DIV19,INC,INC/00000201/19-20/4DAD477C-9A03-4A4E-B3AF-9040DA53BFC7,6,00:00.0,2,60019,0,0,7,1,290,0,0,290,0,NULL,290,290,0,0,0,CSH001,joypur,11:41.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.81,6.9,6.9,0,276.19,Footwear-Syn
568,C015,DIV19,INC,INC/00000202/19-20/619F46AF-1EF9-4B53-B82C-9114AC3715D3,11,00:00.0,1,102371,0,0,1,1,485,0,0,485,0,NULL,485,485,0,0,0,CSH001,joypur,12:46.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,73.98,36.99,36.99,0,411.02,Wallet
569,C015,DIV19,INC,INC/00000203/19-20/124BDAAE-F984-4248-A9B7-C848A7E4E7CD,6,00:00.0,1,60037,0,0,8,1,460,0,0,460,0,NULL,460,460,0,0,0,CSH001,joypur,13:52.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,21.9,10.95,10.95,0,438.1,Footwear-Syn
570,C015,DIV19,INC,INC/00000204/19-20/E98D48A0-4252-45FF-A5D1-3F8B93A889CD,8,00:00.0,1,74675,0,1,7,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,17:52.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
571,C015,DIV19,INC,INC/00000205/19-20/7887C26A-8A0A-4F50-A665-7F493851E164,8,00:00.0,1,104517,0,0,8,1,980,0,0,980,0,NULL,980,980,0,0,0,CSH001,joypur,20:24.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,46.67,23.33,23.33,0,933.33,Footwear-Syn
572,C015,DIV19,INR,INR/00000110/19-20/34FF767F-AAB3-4DD5-8BBD-FC57C1A204B6,2,00:00.0,1,100706,0,1,1,2,65,0,0,65,0,NULL,130,130,0,0,0,CSH001,joypur,26:06.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,6.19,3.1,3.1,0,123.81,Socks
573,C015,DIV19,INR,INR/00000110/19-20/34FF767F-AAB3-4DD5-8BBD-FC57C1A204B6,2,00:00.0,2,7819,0,0,8,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,26:06.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
574,C015,DIV19,INC,INC/00000206/19-20/2478B3D0-8CD0-43FC-8C0A-3CB221138F3A,1,00:00.0,1,13871,0,0,1,1,325,0,0,325,0,NULL,325,325,0,0,0,CSH001,joypur,28:09.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,49.58,24.79,24.79,0,275.42,Belt
575,C015,DIV19,INC,INC/00000206/19-20/2478B3D0-8CD0-43FC-8C0A-3CB221138F3A,1,00:00.0,2,13879,0,0,1,1,345,0,0,345,0,NULL,345,345,0,0,0,CSH001,joypur,28:09.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,52.63,26.31,26.31,0,292.37,Belt
576,C015,DIV19,INR,INR/00000111/19-20/33BFEE5A-C289-476B-8ED7-6E42F5505042,13,00:00.0,1,101507,0,0,1,1,690,0,0,690,0,NULL,690,690,0,0,0,CSH001,joypur,32:59.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,105.25,52.63,52.63,0,584.75,Schl-Bag
577,C015,DIV19,INR,INR/00000111/19-20/33BFEE5A-C289-476B-8ED7-6E42F5505042,1,00:00.0,2,8873,0,0,1,1,400,0,0,400,0,NULL,400,400,0,0,0,CSH001,joypur,32:59.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,61.02,30.51,30.51,0,338.98,Wallet
578,C015,DIV19,INR,INR/00000111/19-20/33BFEE5A-C289-476B-8ED7-6E42F5505042,10,00:00.0,3,102341,0,0,1,1,670,0,0,670,0,NULL,670,670,0,0,0,CSH001,joypur,32:59.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,102.2,51.1,51.1,0,567.8,Wallet
579,C015,DIV19,INC,INC/00000207/19-20/93E1FC8F-4CDD-4E71-878F-48924E79C96A,1,00:00.0,1,15204,0,0,1,1,185,0,0,185,0,NULL,185,185,0,0,0,CSH001,joypur,33:29.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,28.22,14.11,14.11,0,156.78,Wallet
580,C015,DIV19,INC,INC/00000208/19-20/CC046063-98E0-4CD5-B52B-2CCA53284D14,6,00:00.0,1,60341,0,0,7,1,170,0,0,170,0,NULL,170,170,0,0,0,CSH001,joypur,37:43.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,8.1,4.05,4.05,0,161.9,Footwear-Syn
581,C015,DIV19,INC,INC/00000208/19-20/CC046063-98E0-4CD5-B52B-2CCA53284D14,6,00:00.0,2,5318,0,0,7,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,37:43.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
582,C015,DIV19,INC,INC/00000208/19-20/CC046063-98E0-4CD5-B52B-2CCA53284D14,6,00:00.0,3,60347,0,0,4,1,360,0,0,360,0,NULL,360,360,0,0,0,CSH001,joypur,37:43.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,17.14,8.57,8.57,0,342.86,Footwear-Syn
583,C015,DIV19,INC,INC/00000209/19-20/E545BEF8-5575-479D-A2A4-94B8F4F4AEE3,13,00:00.0,1,101908,0,0,1,1,420,0,0,420,0,NULL,420,420,0,0,0,CSH001,joypur,39:05.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,64.07,32.03,32.03,0,355.93,Schl-Bag
584,C015,DIV19,INC,INC/00000210/19-20/F90DC7C8-F766-4626-8F06-B5E0B4C1E380,2,00:00.0,1,74644,0,1,6,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,39:43.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
585,C015,DIV19,INC,INC/00000211/19-20/FC91CE18-D44F-4A62-8F9E-A97DAE893F3D,2,00:00.0,1,801,0,1,7,1,500,0,0,500,0,NULL,500,500,0,0,0,CSH001,joypur,40:23.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.81,11.9,11.9,0,476.19,Footwear-Lth
586,C015,DIV19,INC,INC/00000212/19-20/063F15F3-9883-4E2A-9500-D8598C51FF8D,1,00:00.0,1,20866,0,0,1,1,130,0,0,130,0,NULL,130,130,0,0,0,CSH001,joypur,48:39.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,19.83,9.92,9.92,0,110.17,Wallet
587,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,2,00:00.0,1,3634,0,1,1,1,33,0,0,33,0,NULL,33,33,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.03,2.52,2.52,0,27.97,Polish
588,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,2,00:00.0,2,3631,0,1,1,1,37,0,0,37,0,NULL,37,37,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.64,2.82,2.82,0,31.36,Polish
589,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,2,00:00.0,3,23487,0,1,10,1,180,0,0,180,0,NULL,180,180,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,8.57,4.29,4.29,0,171.43,Footwear-Syn
590,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,2,00:00.0,4,85807,0,1,8,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
591,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,2,00:00.0,5,85807,0,1,9,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
592,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,8,00:00.0,6,85807,0,1,10,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
593,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,13,00:00.0,7,8251,0,0,6,1,145,0,0,145,0,NULL,145,145,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,6.9,3.45,3.45,0,138.1,Footwear-Syn
594,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,6,00:00.0,8,6340,0,1,7,1,290,0,0,290,0,NULL,290,290,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.81,6.9,6.9,0,276.19,Footwear-Syn
595,C015,DIV19,INR,INR/00000112/19-20/0A10C180-9F4F-4763-A6C5-9BEF25120E09,6,00:00.0,9,3350,0,0,7,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,53:11.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.24,7.12,7.12,0,284.76,Footwear-Syn
596,C015,DIV19,INC,INC/00000213/19-20/F5BF4468-60BC-49C9-9F21-913A32001DDC,6,00:00.0,1,25360,0,0,5,1,320,0,0,320,0,NULL,320,320,0,0,0,CSH001,joypur,54:44.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,15.24,7.62,7.62,0,304.76,Footwear-Syn
597,C015,DIV19,INC,INC/00000213/19-20/F5BF4468-60BC-49C9-9F21-913A32001DDC,10,00:00.0,2,15748,0,0,1,1,110,0,0,110,0,NULL,110,110,0,0,0,CSH001,joypur,54:44.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,16.78,8.39,8.39,0,93.22,Wallet
598,C015,DIV19,INC,INC/00000213/19-20/F5BF4468-60BC-49C9-9F21-913A32001DDC,1,00:00.0,3,14619,0,0,1,1,400,0,0,400,0,NULL,400,400,0,0,0,CSH001,joypur,54:44.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,61.02,30.51,30.51,0,338.98,Wallet
599,C015,DIV19,INR,INR/00000113/19-20/4C0F87D1-992E-467A-95C8-AC173FD164F6,8,00:00.0,1,89907,0,1,10,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,56:14.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
600,C015,DIV19,INC,INC/00000214/19-20/E0CC019A-E3F4-4357-B174-C07911BAEE4E,2,00:00.0,1,3634,0,1,1,1,33,0,0,33,0,NULL,33,33,0,0,0,CSH001,joypur,57:04.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.03,2.52,2.52,0,27.97,Polish
601,C015,DIV19,INC,INC/00000214/19-20/E0CC019A-E3F4-4357-B174-C07911BAEE4E,2,00:00.0,2,74644,0,1,7,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,57:04.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
602,C015,DIV19,INC,INC/00000215/19-20/0BEB3539-F8BD-4167-BAF3-0C237C8C754A,13,00:00.0,1,15906,0,0,1,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,57:23.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,76.12,38.06,38.06,0,422.88,Schl-Bag
603,C015,DIV19,INR,INR/00000114/19-20/B51F7522-A53C-48E1-AFC2-BB1479952395,10,00:00.0,1,14102,0,0,1,1,430,0,0,430,0,NULL,430,430,0,0,0,CSH001,joypur,00:10.1,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022210,12,46.07,23.04,23.04,0,383.93,ShopingBag
604,C015,DIV19,INR,INR/00000115/19-20/24D0CDAF-DF50-4861-BDB6-8D599AEA76C3,13,00:00.0,1,63294,0,1,1,1,480,0,0,480,0,NULL,480,480,0,0,0,CSH001,joypur,01:35.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,22.86,11.43,11.43,0,457.14,Footwear-Syn
605,C015,DIV19,INR,INR/00000115/19-20/24D0CDAF-DF50-4861-BDB6-8D599AEA76C3,13,00:00.0,2,10017,0,0,1,1,360,0,0,360,0,NULL,360,360,0,0,0,CSH001,joypur,01:35.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,54.92,27.46,27.46,0,305.08,Schl-Bag
606,C015,DIV19,INC,INC/00000216/19-20/A9ED2165-280B-4465-AE18-89B282BAC473,13,00:00.0,1,101507,0,0,1,1,690,0,0,690,0,NULL,690,690,0,0,0,CSH001,joypur,02:11.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,105.25,52.63,52.63,0,584.75,Schl-Bag
607,C015,DIV19,INC,INC/00000217/19-20/1E77D0E6-5A53-47D0-8189-3266C0447F27,8,00:00.0,1,85862,0,1,8,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,02:46.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
608,C015,DIV19,INC,INC/00000218/19-20/4BB618D8-645B-485D-A550-638D602E3D80,2,00:00.0,1,24815,0,1,9,1,1170,0,0,1170,0,NULL,1170,1170,0,0,0,CSH001,joypur,04:34.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,178.47,89.24,89.24,0,991.53,Footwear-Lth
609,C015,DIV19,INC,INC/00000219/19-20/4E5E9695-40B2-4353-BE74-AA27B85853BA,13,00:00.0,1,337,0,0,4,1,350,0,0,350,0,NULL,350,350,0,0,0,CSH001,joypur,05:34.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,16.67,8.33,8.33,0,333.33,Footwear-Syn
610,C015,DIV19,INR,INR/00000116/19-20/DF5C1602-493E-45C2-A664-AAF1C3B77B09,2,00:00.0,1,67813,0,1,8,1,658,0,0,658,0,NULL,658,658,0,0,0,CSH001,joypur,07:15.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.33,15.67,15.67,0,626.67,Footwear-Lth
611,C015,DIV19,INR,INR/00000116/19-20/DF5C1602-493E-45C2-A664-AAF1C3B77B09,10,00:00.0,2,3632,0,1,1,1,47,0,0,47,0,NULL,47,47,0,0,0,CSH001,joypur,07:15.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,7.17,3.58,3.58,0,39.83,Polish
612,C015,DIV19,INR,INR/00000117/19-20/0A54B1BC-B031-4C6E-8EDF-A8391C141DD2,13,00:00.0,1,335,0,0,9,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,07:59.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
613,C015,DIV19,INC,INC/00000220/19-20/8E7D8D6D-BF72-46DA-A9AA-5B2F895B1DCA,11,00:00.0,1,13869,0,0,1,1,579,0,0,579,0,NULL,579,579,0,0,0,CSH001,joypur,10:23.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,88.32,44.16,44.16,0,490.68,Belt
614,C015,DIV19,INR,INR/00000118/19-20/85555A80-F5BB-4C39-A322-96FE5BB3D963,10,00:00.0,1,101128,0,0,1,1,100,0,0,100,0,NULL,100,100,0,0,0,CSH001,joypur,12:40.3,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022910,12,10.71,5.36,5.36,0,89.29,NonLth-Bag
615,C015,DIV19,INC,INC/00000221/19-20/7F58B0A9-62B9-4C84-A735-ADF4CB8CD2EF,11,00:00.0,1,3629,0,1,1,1,56,0,0,56,0,NULL,56,56,0,0,0,CSH001,joypur,13:35.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,8.54,4.27,4.27,0,47.46,Polish
616,C015,DIV19,INC,INC/00000221/19-20/7F58B0A9-62B9-4C84-A735-ADF4CB8CD2EF,2,00:00.0,2,200889,0,1,10,1,530,0,0,530,0,NULL,530,530,0,0,0,CSH001,joypur,13:35.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,25.24,12.62,12.62,0,504.76,Footwear-Syn
617,C015,DIV19,INC,INC/00000222/19-20/FCD24B9B-8629-49A7-B655-56AEA2F6EF6E,13,00:00.0,1,336,0,0,8,1,230,0,0,230,0,NULL,230,230,0,0,0,CSH001,joypur,14:11.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,10.95,5.48,5.48,0,219.05,Footwear-Syn
618,C015,DIV19,INC,INC/00000223/19-20/BC39CCE9-DF82-4BE6-A7DE-A103E0A92D1C,10,00:00.0,1,18310,0,0,5,1,399,0,0,399,0,NULL,399,399,0,0,0,CSH001,joypur,15:34.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,19,9.5,9.5,0,380,Footwear-Lth
619,C015,DIV19,INC,INC/00000224/19-20/648C7EEA-EE42-4797-8864-636261F44F29,6,00:00.0,1,19853,0,0,6,1,360,0,0,360,0,NULL,360,360,0,0,0,CSH001,joypur,20:03.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,17.14,8.57,8.57,0,342.86,Footwear-Syn
620,C015,DIV19,INC,INC/00000224/19-20/648C7EEA-EE42-4797-8864-636261F44F29,13,00:00.0,2,63294,0,1,13,1,480,0,0,480,0,NULL,480,480,0,0,0,CSH001,joypur,20:03.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,22.86,11.43,11.43,0,457.14,Footwear-Syn
621,C015,DIV19,INC,INC/00000224/19-20/648C7EEA-EE42-4797-8864-636261F44F29,13,00:00.0,3,15875,0,0,1,1,350,0,0,350,0,NULL,350,350,0,0,0,CSH001,joypur,20:03.4,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,53.39,26.69,26.69,0,296.61,Schl-Bag
622,C015,DIV19,INC,INC/00000225/19-20/4746EF0A-8028-4632-9C24-0F5011CAF73D,13,00:00.0,1,10323,0,0,1,1,540,0,0,540,0,NULL,540,540,0,0,0,CSH001,joypur,20:55.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,82.37,41.19,41.19,0,457.63,Schl-Bag
623,C015,DIV19,INC,INC/00000225/19-20/4746EF0A-8028-4632-9C24-0F5011CAF73D,10,00:00.0,2,19216,0,0,1,1,50,0,0,50,0,NULL,50,50,0,0,0,CSH001,joypur,20:55.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,96039000,18,7.63,3.81,3.81,0,42.37,Brush
624,C015,DIV19,INC,INC/00000226/19-20/764AE8C5-750D-40D6-ACD7-53FF8F4ADF54,11,00:00.0,1,13889,0,0,1,1,374,0,0,374,0,NULL,374,374,0,0,0,CSH001,joypur,22:56.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,57.05,28.53,28.53,0,316.95,Belt
625,C015,DIV19,INC,INC/00000226/19-20/764AE8C5-750D-40D6-ACD7-53FF8F4ADF54,11,00:00.0,2,14924,0,0,1,1,240,0,0,240,0,NULL,240,240,0,0,0,CSH001,joypur,22:56.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,36.61,18.31,18.31,0,203.39,Wallet
626,C015,DIV19,INC,INC/00000226/19-20/764AE8C5-750D-40D6-ACD7-53FF8F4ADF54,13,00:00.0,3,101507,0,0,1,1,690,0,0,690,0,NULL,690,690,0,0,0,CSH001,joypur,22:56.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,105.25,52.63,52.63,0,584.75,Schl-Bag
627,C015,DIV19,INR,INR/00000119/19-20/17A2FBE7-2BAB-411F-9EFB-1BBD5FCC8A3D,6,00:00.0,1,60360,0,1,8,1,200,0,0,200,0,NULL,200,200,0,0,0,CSH001,joypur,27:03.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,9.52,4.76,4.76,0,190.48,Footwear-Syn
628,C015,DIV19,INR,INR/00000119/19-20/17A2FBE7-2BAB-411F-9EFB-1BBD5FCC8A3D,6,00:00.0,2,9627,0,1,7,1,220,0,0,220,0,NULL,220,220,0,0,0,CSH001,joypur,27:03.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,10.48,5.24,5.24,0,209.52,Footwear-Syn
629,C015,DIV19,INR,INR/00000119/19-20/17A2FBE7-2BAB-411F-9EFB-1BBD5FCC8A3D,2,00:00.0,3,85855,0,1,9,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,27:03.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
630,C015,DIV19,INR,INR/00000120/19-20/03ECD860-7492-438B-8089-A9BCAAF833D8,10,00:00.0,1,101503,0,0,1,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,27:54.5,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022910,12,36.43,18.21,18.21,0,303.57,NonLth-Bag
631,C015,DIV19,INC,INC/00000227/19-20/17D622F4-833C-47A7-8A4B-EF5E2C010E56,13,00:00.0,1,339,0,0,9,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,28:41.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
632,C015,DIV19,INC,INC/00000227/19-20/17D622F4-833C-47A7-8A4B-EF5E2C010E56,13,00:00.0,2,15875,0,0,1,1,350,0,0,350,0,NULL,350,350,0,0,0,CSH001,joypur,28:41.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,53.39,26.69,26.69,0,296.61,Schl-Bag
633,C015,DIV19,INR,INR/00000121/19-20/3782C77E-B770-4549-A29D-B5207F059152,2,00:00.0,1,82416,0,1,7,1,585,0,0,585,0,NULL,585,585,0,0,0,CSH001,joypur,34:38.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,27.86,13.93,13.93,0,557.14,Footwear-Lth
634,C015,DIV19,INR,INR/00000121/19-20/3782C77E-B770-4549-A29D-B5207F059152,11,00:00.0,2,13892,0,0,1,1,439,0,0,439,0,NULL,439,439,0,0,0,CSH001,joypur,34:38.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,66.97,33.48,33.48,0,372.03,Belt
635,C015,DIV19,INC,INC/00000228/19-20/1A3C884F-FD04-4C84-97BF-9E4C944BF8E8,2,00:00.0,1,4801,0,0,1,1,100,0,0,100,0,NULL,100,100,0,0,0,CSH001,joypur,36:17.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,4.76,2.38,2.38,0,95.24,Socks
636,C015,DIV19,INC,INC/00000228/19-20/1A3C884F-FD04-4C84-97BF-9E4C944BF8E8,2,00:00.0,2,3121,0,0,9,1,300,0,0,300,0,NULL,300,300,0,0,0,CSH001,joypur,36:17.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.29,7.14,7.14,0,285.71,Footwear-Syn
637,C015,DIV19,INC,INC/00000228/19-20/1A3C884F-FD04-4C84-97BF-9E4C944BF8E8,2,00:00.0,3,1670,0,0,10,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,36:17.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
638,C015,DIV19,INC,INC/00000228/19-20/1A3C884F-FD04-4C84-97BF-9E4C944BF8E8,2,00:00.0,4,89907,0,1,10,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,36:17.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
639,C015,DIV19,INC,INC/00000228/19-20/1A3C884F-FD04-4C84-97BF-9E4C944BF8E8,2,00:00.0,5,85855,0,1,9,1,660,0,0,660,0,NULL,660,660,0,0,0,CSH001,joypur,36:17.4,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,31.43,15.71,15.71,0,628.57,Footwear-Lth
640,C015,DIV19,INC,INC/00000229/19-20/5DBCACC3-0E9E-41AB-B154-C9A547C91DC3,6,00:00.0,1,4135,0,1,4,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,38:30.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
641,C015,DIV19,INC,INC/00000229/19-20/5DBCACC3-0E9E-41AB-B154-C9A547C91DC3,6,00:00.0,2,100327,0,1,4,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,38:30.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.24,7.12,7.12,0,284.76,Footwear-Syn
